date,equity
2026-02-17,0.9910877911785922
2026-02-18,0.9910877911785922
2026-02-19,0.9910877911785922
2026-02-20,0.9910877911785922
2026-02-23,0.9910877911785922
2026-02-24,0.9910877911785922
2026-02-25,0.9910877911785922
2026-02-26,0.9910877911785922
2026-02-27,0.9910877911785922
2026-03-02,0.9910877911785922
2026-03-03,0.9910877911785922
2026-03-04,0.9910877911785922
2026-03-05,0.9910877911785922
2026-03-06,0.9910877911785922
2026-03-09,0.9910877911785922
2026-03-10,0.9910877911785922
2026-03-11,0.9910877911785922
2026-03-12,0.9910877911785922
2026-03-13,0.9910877911785922
2026-03-16,0.9910877911785922
2026-03-17,0.9910877911785922
2026-03-18,0.9910877911785922
2026-03-19,0.9910877911785922
2026-03-20,0.9910877911785922
2026-03-23,0.9910877911785922
2026-03-24,0.9910877911785922
2026-03-25,0.9910877911785922
2026-03-26,0.9910877911785922
2026-03-27,0.9910877911785922
2026-03-30,0.9910877911785922
2026-03-31,0.9910877911785922
2026-04-01,0.9918964081144771
2026-04-02,0.9921652861551661
2026-04-03,0.9903803581701789
2026-04-06,0.9913497635028283
2026-04-07,0.9917458586330169
2026-04-08,0.993794109327274
2026-04-09,0.9934669003066834
2026-04-10,0.9932274655225162
2026-04-13,0.9942374247745257
2026-04-14,0.9947885136513098
2026-04-15,0.9932813522372823
2026-04-16,0.9935080097591855
2026-04-17,0.9920230696708348
2026-04-20,0.9914997574511466
2026-04-21,0.9913919840216142
2026-04-22,0.9929974748017615
2026-04-23,0.9928583151212886
2026-04-24,0.9928583151212886
2026-04-27,0.9928583151212886
2026-04-28,0.9928583151212886
2026-04-29,0.9928583151212886
2026-04-30,0.9928583151212886
2026-05-01,0.9928583151212886
2026-05-04,0.9928583151212886
2026-05-05,0.9928583151212886
2026-05-06,0.9928583151212886
2026-05-07,0.9928583151212886
2026-05-08,0.9928583151212886
2026-05-11,0.9928583151212886
2026-05-12,0.9928583151212886
2026-05-13,0.9928583151212886
2026-05-14,0.9928583151212886
2026-05-15,0.9928583151212886
2026-05-18,0.9928583151212886
2026-05-19,0.9928583151212886
2026-05-20,0.9928583151212886
2026-05-21,0.9928583151212886
2026-05-22,0.9928583151212886
2026-05-25,0.9928583151212886
2026-05-26,0.9928583151212886
2026-05-27,0.9928583151212886
2026-05-28,0.9928583151212886
2026-05-29,0.9928583151212886
2026-06-01,0.9928583151212886
2026-06-02,0.9928583151212886
2026-06-03,0.9928583151212886
2026-06-04,0.9928583151212886
2026-06-05,0.9928583151212886
2026-06-08,0.9928583151212886
2026-06-09,0.9928583151212886
2026-06-10,0.9928583151212886
2026-06-11,0.9928583151212886
2026-06-12,0.9928583151212886
2026-06-15,0.9928583151212886
2026-06-16,0.9928583151212886
2026-06-17,0.9910666798375054
2026-06-18,0.9924965270833659
2026-06-19,0.9921360946751296
2026-06-22,0.9931415709536789
2026-06-23,0.9925140677500148
2026-06-24,0.9915136839230732
2026-06-25,0.9907056816013127
2026-06-26,0.9923239495566594
2026-06-29,0.9908822199237142
2026-06-30,0.9921021449977447
2026-07-01,0.9918650630840069
2026-07-02,0.9911498565470984
2026-07-03,0.9876926477334032
2026-07-06,0.9875629777762349
2026-07-07,0.9875629777762349
2026-07-08,0.9875629777762349
2026-07-09,0.9875629777762349
2026-07-10,0.9875629777762349
2026-07-13,0.9875629777762349
2026-07-14,0.9875629777762349
2026-07-15,0.9875629777762349
2026-07-16,0.9875629777762349
2026-07-17,0.9875629777762349
2026-07-20,0.9875629777762349
2026-07-21,0.9875629777762349
2026-07-22,0.9875629777762349
2026-07-23,0.9875629777762349
2026-07-24,0.9875629777762349
2026-07-27,0.9875629777762349
2026-07-28,0.9875629777762349
2026-07-29,0.9875629777762349
2026-07-30,0.9875629777762349
2026-07-31,0.9877035655244968
